name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file,file_year,file_path,round,category_round_results,route_1,route_2,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,final_winner,final_time,small_final_winner,small_final_time,p1_top,p1_zone,p2_top,p2_zone,p3_top,p3_zone,p4_top,p4_zone,p5_top,p5_zone,quali_time_a,quali_time_b,p1_lowzone,p2_lowzone,p3_lowzone,p4_lowzone,boulder_score,boulder_rank,lead_score,lead_rank,comp_date,comp_location,comp_discipline,comp_gender,comp_round,processed_at,scoring_era
Ikeda Yudai,JPN,19.0,6.15,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,2022-05-06,/api/v1/events/1235/result/2,2022-05-06_Seoul_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-05-06_Seoul_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6850/results,,,,,,,,,,,,,,,,,,,,,,,6.153,7.504,,,,,,,,,2022-05-06,Seoul,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
OMASA Ryo,JPN,20.0,6.17,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,2022-05-06,/api/v1/events/1235/result/2,2022-05-06_Seoul_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-05-06_Seoul_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6850/results,,,,,,,,,,,,,,,,,,,,,,,6.174,6.614,,,,,,,,,2022-05-06,Seoul,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Le Dylan,CAN,21.0,6.30,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,2022-05-06,/api/v1/events/1235/result/2,2022-05-06_Seoul_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-05-06_Seoul_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6850/results,,,,,,,,,,,,,,,,,,,,,,,6.304,6.531,,,,,,,,,2022-05-06,Seoul,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Knapp Lukas,AUT,22.0,6.33,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,2022-05-06,/api/v1/events/1235/result/2,2022-05-06_Seoul_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-05-06_Seoul_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6850/results,,,,,,,,,,,,,,,,,,,,,,,6.332,7.981,,,,,,,,,2022-05-06,Seoul,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
LE CLERCQ DE LANNOY Yann,FRA,23.0,6.36,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,2022-05-06,/api/v1/events/1235/result/2,2022-05-06_Seoul_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-05-06_Seoul_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6850/results,,,,,,,,,,,,,,,,,,,,,,,6.568,6.361,,,,,,,,,2022-05-06,Seoul,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
KANG MINSU,KOR,24.0,6.387,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,2022-05-06,/api/v1/events/1235/result/2,2022-05-06_Seoul_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-05-06_Seoul_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6850/results,,,,,,,,,,,,,,,,,,,,,,,6.387,7.682,,,,,,,,,2022-05-06,Seoul,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Bratschi Noah,USA,25.0,6.388,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,2022-05-06,/api/v1/events/1235/result/2,2022-05-06_Seoul_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-05-06_Seoul_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6850/results,,,,,,,,,,,,,,,,,,,,,,,6.892,6.388,,,,,,,,,2022-05-06,Seoul,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
O'Francia Quinn,USA,26.0,6.45,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,2022-05-06,/api/v1/events/1235/result/2,2022-05-06_Seoul_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-05-06_Seoul_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6850/results,,,,,,,,,,,,,,,,,,,,,,,DNF,6.455,,,,,,,,,2022-05-06,Seoul,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
MOON TAEUNG,KOR,27.0,6.53,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,2022-05-06,/api/v1/events/1235/result/2,2022-05-06_Seoul_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-05-06_Seoul_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6850/results,,,,,,,,,,,,,,,,,,,,,,,6.538,7.133,,,,,,,,,2022-05-06,Seoul,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
KAJI Akihisa,JPN,28.0,6.72,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,2022-05-06,/api/v1/events/1235/result/2,2022-05-06_Seoul_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-05-06_Seoul_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6850/results,,,,,,,,,,,,,,,,,,,,,,,6.721,8.641,,,,,,,,,2022-05-06,Seoul,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Zodda Gian Luca,ITA,29.0,6.89,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,2022-05-06,/api/v1/events/1235/result/2,2022-05-06_Seoul_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-05-06_Seoul_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6850/results,,,,,,,,,,,,,,,,,,,,,,,6.898,7.123,,,,,,,,,2022-05-06,Seoul,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
SHIN EUNCHEOL,KOR,30.0,6.90,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,2022-05-06,/api/v1/events/1235/result/2,2022-05-06_Seoul_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-05-06_Seoul_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6850/results,,,,,,,,,,,,,,,,,,,,,,,8.265,6.904,,,,,,,,,2022-05-06,Seoul,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
SONG HYEONU,KOR,31.0,7.12,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,2022-05-06,/api/v1/events/1235/result/2,2022-05-06_Seoul_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-05-06_Seoul_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6850/results,,,,,,,,,,,,,,,,,,,,,,,7.766,7.126,,,,,,,,,2022-05-06,Seoul,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
PARK MINSOO,KOR,32.0,7.84,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,2022-05-06,/api/v1/events/1235/result/2,2022-05-06_Seoul_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-05-06_Seoul_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6850/results,,,,,,,,,,,,,,,,,,,,,,,7.983,7.841,,,,,,,,,2022-05-06,Seoul,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Khaibullin Rishat,KAZ,33.0,8.17,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,2022-05-06,/api/v1/events/1235/result/2,2022-05-06_Seoul_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-05-06_Seoul_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6850/results,,,,,,,,,,,,,,,,,,,,,,,DNF,8.179,,,,,,,,,2022-05-06,Seoul,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
FUJINO Shuto,JPN,34.0,8.55,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,2022-05-06,/api/v1/events/1235/result/2,2022-05-06_Seoul_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-05-06_Seoul_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6850/results,,,,,,,,,,,,,,,,,,,,,,,9.14,8.558,,,,,,,,,2022-05-06,Seoul,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
CHO SANGHYUN,KOR,35.0,8.78,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,2022-05-06,/api/v1/events/1235/result/2,2022-05-06_Seoul_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-05-06_Seoul_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6850/results,,,,,,,,,,,,,,,,,,,,,,,DNF,8.782,,,,,,,,,2022-05-06,Seoul,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Bader Linus,GER,36.0,9.22,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,2022-05-06,/api/v1/events/1235/result/2,2022-05-06_Seoul_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-05-06_Seoul_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6850/results,,,,,,,,,,,,,,,,,,,,,,,9.227,DNF,,,,,,,,,2022-05-06,Seoul,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
JEON HARAM,KOR,37.0,9.34,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,2022-05-06,/api/v1/events/1235/result/2,2022-05-06_Seoul_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-05-06_Seoul_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6850/results,,,,,,,,,,,,,,,,,,,,,,,DNF,9.349,,,,,,,,,2022-05-06,Seoul,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Brosler John,USA,38.0,FALL,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,2022-05-06,/api/v1/events/1235/result/2,2022-05-06_Seoul_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-05-06_Seoul_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6850/results,,,,,,,,,,,,,,,,,,,,,,,DNF,DNF,,,,,,,,,2022-05-06,Seoul,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
JU JIHWAN,KOR,38.0,FALL,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,2022-05-06,/api/v1/events/1235/result/2,2022-05-06_Seoul_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-05-06_Seoul_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6850/results,,,,,,,,,,,,,,,,,,,,,,,DNF,DNF,,,,,,,,,2022-05-06,Seoul,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
KATIBIN KIROMAL,INA,1.0,5.04 (WR) (AsR),"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Men,2022-06-30,/api/v1/events/1239/result/2,2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6864/results,,,,,,,,,,,,,,,,,,,,,,,5.097,5.04,,,,,,,,,2022-06-30,Villars-sur-Ollon,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
CAO LONG,CHN,2.0,5.21,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Men,2022-06-30,/api/v1/events/1239/result/2,2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6864/results,,,,,,,,,,,,,,,,,,,,,,,5.219,5.491,,,,,,,,,2022-06-30,Villars-sur-Ollon,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
LONG JIANGUO,CHN,3.0,5.22,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Men,2022-06-30,/api/v1/events/1239/result/2,2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6864/results,,,,,,,,,,,,,,,,,,,,,,,5.263,5.226,,,,,,,,,2022-06-30,Villars-sur-Ollon,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
WU PENG,CHN,4.0,5.32,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Men,2022-06-30,/api/v1/events/1239/result/2,2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6864/results,,,,,,,,,,,,,,,,,,,,,,,5.321,5.519,,,,,,,,,2022-06-30,Villars-sur-Ollon,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Alipour Shenazandifard Reza,IRI,5.0,5.33,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Men,2022-06-30,/api/v1/events/1239/result/2,2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6864/results,,,,,,,,,,,,,,,,,,,,,,,5.416,5.332,,,,,,,,,2022-06-30,Villars-sur-Ollon,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Brosler John,USA,6.0,5.35,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Men,2022-06-30,/api/v1/events/1239/result/2,2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6864/results,,,,,,,,,,,,,,,,,,,,,,,5.71,5.352,,,,,,,,,2022-06-30,Villars-sur-Ollon,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
LONG JINBAO,CHN,7.0,5.36,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Men,2022-06-30,/api/v1/events/1239/result/2,2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6864/results,,,,,,,,,,,,,,,,,,,,,,,5.365,5.47,,,,,,,,,2022-06-30,Villars-sur-Ollon,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
LEONARDO VEDDRIQ,INA,8.0,5.37,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Men,2022-06-30,/api/v1/events/1239/result/2,2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6864/results,,,,,,,,,,,,,,,,,,,,,,,5.427,5.375,,,,,,,,,2022-06-30,Villars-sur-Ollon,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
MUHAMMAD FAJRI ALFIAN,INA,9.0,5.43,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Men,2022-06-30,/api/v1/events/1239/result/2,2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6864/results,,,,,,,,,,,,,,,,,,,,,,,5.436,5.569,,,,,,,,,2022-06-30,Villars-sur-Ollon,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
ADI MULYONO RAHMAD,INA,10.0,5.450,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Men,2022-06-30,/api/v1/events/1239/result/2,2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6864/results,,,,,,,,,,,,,,,,,,,,,,,5.45,5.476,,,,,,,,,2022-06-30,Villars-sur-Ollon,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Fossali Ludovico,ITA,11.0,5.453,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Men,2022-06-30,/api/v1/events/1239/result/2,2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6864/results,,,,,,,,,,,,,,,,,,,,,,,5.453,5.646,,,,,,,,,2022-06-30,Villars-sur-Ollon,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Moro Guillaume,FRA,12.0,5.49,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Men,2022-06-30,/api/v1/events/1239/result/2,2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6864/results,,,,,,,,,,,,,,,,,,,,,,,5.494,5.635,,,,,,,,,2022-06-30,Villars-sur-Ollon,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Noya Cardona Erik,ESP,13.0,5.50,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Men,2022-06-30,/api/v1/events/1239/result/2,2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6864/results,,,,,,,,,,,,,,,,,,,,,,,5.501,5.571,,,,,,,,,2022-06-30,Villars-sur-Ollon,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Dzienski Marcin,POL,14.0,5.54,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Men,2022-06-30,/api/v1/events/1239/result/2,2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6864/results,,,,,,,,,,,,,,,,,,,,,,,5.54,5.658,,,,,,,,,2022-06-30,Villars-sur-Ollon,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
ARIPIN ZAENAL,INA,15.0,5.57,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Men,2022-06-30,/api/v1/events/1239/result/2,2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6864/results,,,,,,,,,,,,,,,,,,,,,,,5.62,5.574,,,,,,,,,2022-06-30,Villars-sur-Ollon,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Watson Samuel,USA,16.0,5.58,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Men,2022-06-30,/api/v1/events/1239/result/2,2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6864/results,,,,,,,,,,,,,,,,,,,,,,,5.583,5.816,,,,,,,,,2022-06-30,Villars-sur-Ollon,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
ASPAR ASPAR,INA,17.0,5.59,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Men,2022-06-30,/api/v1/events/1239/result/2,2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6864/results,,,,,,,,,,,,,,,,,,,,,,,5.594,5.613,,,,,,,,,2022-06-30,Villars-sur-Ollon,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
OMASA Ryo,JPN,18.0,5.61,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Men,2022-06-30,/api/v1/events/1239/result/2,2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6864/results,,,,,,,,,,,,,,,,,,,,,,,5.612,5.789,,,,,,,,,2022-06-30,Villars-sur-Ollon,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
SHIN EUNCHEOL,KOR,19.0,5.63,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Men,2022-06-30,/api/v1/events/1239/result/2,2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6864/results,,,,,,,,,,,,,,,,,,,,,,,5.635,5.654,,,,,,,,,2022-06-30,Villars-sur-Ollon,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Zodda Gian Luca,ITA,20.0,5.704,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Men,2022-06-30,/api/v1/events/1239/result/2,2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6864/results,,,,,,,,,,,,,,,,,,,,,,,5.704,5.807,,,,,,,,,2022-06-30,Villars-sur-Ollon,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Khaibullin Rishat,KAZ,21.0,5.705,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Men,2022-06-30,/api/v1/events/1239/result/2,2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6864/results,,,,,,,,,,,,,,,,,,,,,,,5.838,5.705,,,,,,,,,2022-06-30,Villars-sur-Ollon,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
JUNG YONGJUN,KOR,22.0,5.73,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Men,2022-06-30,/api/v1/events/1239/result/2,2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6864/results,,,,,,,,,,,,,,,,,,,,,,,5.735,DNF,,,,,,,,,2022-06-30,Villars-sur-Ollon,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Carmanns Leander,GER,23.0,5.74,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Men,2022-06-30,/api/v1/events/1239/result/2,2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6864/results,,,,,,,,,,,,,,,,,,,,,,,5.893,5.74,,,,,,,,,2022-06-30,Villars-sur-Ollon,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Cingari Alessandro,ITA,24.0,5.78,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Men,2022-06-30,/api/v1/events/1239/result/2,2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6864/results,,,,,,,,,,,,,,,,,,,,,,,5.961,5.786,,,,,,,,,2022-06-30,Villars-sur-Ollon,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Bratschi Noah,USA,25.0,5.791,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Men,2022-06-30,/api/v1/events/1239/result/2,2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,2022,API_Results_Expanded/2022/2022-06-30_Villars-sur-Ollon_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/6864/results,,,,,,,,,,,,,,,,,,,,,,,5.791,5.853,,,,,,,,,2022-06-30,Villars-sur-Ollon,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
